
Output from Plumeria 2, fortran version, run date 2022.02.06   0:20

Input values:
        Tropopause elevation above vent (km):    11.0
                   Height of tropopause (km):     9.0
                   Thermal lapse rate (C/km):   -6.50
                       Relative humidity, % :     0.0
                 Air temperature at vent (C):    15.0
          Air pressure  at vent, atmospheres:   1.000
               wind speed at sea level (m/s):   0.000
   change in wind speed with elevation (1/s):   0.000
                wind direction (deg. E of N):    90.0
                           Vent diameter (m):     1.0
                          Vent elevation (m):     0.0
                      Initial velocity (m/s):   200.0
                       Magma temperature (C):    900.
                         Weight fraction gas:   0.030
                         Weight fraction air:   0.001
               Magma specific heat, (J/kg K):  1000.0
                      Magma density, (kg/m3):  2500.0
                     Mixture density (kg/m3):   6.103
                   Mass fraction water added:   0.000
                           Mass flux, (kg/s):  0.959E+03
                 Mass flux of solids, (kg/s):  0.930E+03
                   Mixture sound speed (m/s):   144.0
**********************************************************************************************************************************************************************************************
   i        s        z        x        y       m_m       m_a       m_w       m_l       m_i      v       u          r   T_mix   T_air   rho_mix   rho_air    Time     p_air     water       ice
       meters   meters   meters   meters                                                      m/s     m/s          m  Kelvin  Kelvin     kg/m3     kg/m3 seconds        Pa      g/m3      g/m3
 361   1244.5   1244.5      0.0      0.0 0.203E-02 0.998E+00 0.627E-04 0.000E+00 0.000E+00    0.00     4.17     179.3   280.2   280.1     1.087     1.085   167.9   87212.0 0.000E+00 0.000E+00
 362   1247.7   1247.7      0.0      0.0 0.202E-02 0.998E+00 0.625E-04 0.000E+00 0.000E+00    0.00     4.15     180.2   280.2   280.0     1.086     1.085   168.7   87177.6 0.000E+00 0.000E+00
 363   1250.9   1250.9      0.0      0.0 0.201E-02 0.998E+00 0.623E-04 0.000E+00 0.000E+00    0.00     4.13     181.0   280.2   280.0     1.086     1.084   169.5   87143.3 0.000E+00 0.000E+00
 364   1254.1   1254.1      0.0      0.0 0.201E-02 0.998E+00 0.621E-04 0.000E+00 0.000E+00    0.00     4.10     181.9   280.1   280.0     1.086     1.084   170.2   87109.2 0.000E+00 0.000E+00
 365   1257.3   1257.3      0.0      0.0 0.200E-02 0.998E+00 0.619E-04 0.000E+00 0.000E+00    0.00     4.08     182.7   280.1   280.0     1.085     1.084   171.0   87075.2 0.000E+00 0.000E+00
 366   1260.5   1260.5      0.0      0.0 0.200E-02 0.998E+00 0.617E-04 0.000E+00 0.000E+00    0.00     4.05     183.6   280.1   280.0     1.085     1.083   171.8   87041.5 0.000E+00 0.000E+00
 367   1263.7   1263.7      0.0      0.0 0.199E-02 0.998E+00 0.615E-04 0.000E+00 0.000E+00    0.00     4.03     184.4   280.0   279.9     1.085     1.083   172.6   87007.9 0.000E+00 0.000E+00
 368   1266.8   1266.8      0.0      0.0 0.198E-02 0.998E+00 0.613E-04 0.000E+00 0.000E+00    0.00     4.00     185.3   280.0   279.9     1.084     1.083   173.4   86974.5 0.000E+00 0.000E+00
 369   1269.9   1269.9      0.0      0.0 0.198E-02 0.998E+00 0.612E-04 0.000E+00 0.000E+00    0.00     3.98     186.2   280.0   279.9     1.084     1.082   174.2   86941.3 0.000E+00 0.000E+00
 370   1273.0   1273.0      0.0      0.0 0.197E-02 0.998E+00 0.610E-04 0.000E+00 0.000E+00    0.00     3.95     187.1   279.9   279.9     1.084     1.082   174.9   86908.3 0.000E+00 0.000E+00
 371   1276.1   1276.1      0.0      0.0 0.197E-02 0.998E+00 0.608E-04 0.000E+00 0.000E+00    0.00     3.93     188.0   279.9   279.9     1.084     1.082   175.7   86875.4 0.000E+00 0.000E+00
 372   1279.2   1279.2      0.0      0.0 0.196E-02 0.998E+00 0.606E-04 0.000E+00 0.000E+00    0.00     3.90     188.9   279.9   279.8     1.083     1.081   176.5   86842.8 0.000E+00 0.000E+00
 373   1282.3   1282.3      0.0      0.0 0.195E-02 0.998E+00 0.604E-04 0.000E+00 0.000E+00    0.00     3.88     189.8   279.9   279.8     1.083     1.081   177.3   86810.4 0.000E+00 0.000E+00
 374   1285.3   1285.3      0.0      0.0 0.195E-02 0.998E+00 0.603E-04 0.000E+00 0.000E+00    0.00     3.85     190.7   279.8   279.8     1.083     1.081   178.1   86778.2 0.000E+00 0.000E+00
 375   1288.3   1288.3      0.0      0.0 0.194E-02 0.998E+00 0.601E-04 0.000E+00 0.000E+00    0.00     3.83     191.6   279.8   279.8     1.082     1.080   178.9   86746.2 0.000E+00 0.000E+00
 376   1291.3   1291.3      0.0      0.0 0.194E-02 0.998E+00 0.599E-04 0.000E+00 0.000E+00    0.00     3.80     192.5   279.8   279.8     1.082     1.080   179.7   86714.4 0.000E+00 0.000E+00
 377   1294.3   1294.3      0.0      0.0 0.193E-02 0.998E+00 0.598E-04 0.000E+00 0.000E+00    0.00     3.78     193.5   279.7   279.7     1.082     1.080   180.4   86682.8 0.000E+00 0.000E+00
 378   1297.3   1297.3      0.0      0.0 0.193E-02 0.998E+00 0.596E-04 0.000E+00 0.000E+00    0.00     3.75     194.4   279.7   279.7     1.082     1.079   181.2   86651.5 0.000E+00 0.000E+00
 379   1300.2   1300.2      0.0      0.0 0.192E-02 0.998E+00 0.594E-04 0.000E+00 0.000E+00    0.00     3.73     195.3   279.7   279.7     1.081     1.079   182.0   86620.3 0.000E+00 0.000E+00
 380   1303.1   1303.1      0.0      0.0 0.192E-02 0.998E+00 0.593E-04 0.000E+00 0.000E+00    0.00     3.70     196.3   279.7   279.7     1.081     1.079   182.8   86589.3 0.000E+00 0.000E+00
 381   1306.0   1306.0      0.0      0.0 0.191E-02 0.998E+00 0.591E-04 0.000E+00 0.000E+00    0.00     3.68     197.3   279.6   279.7     1.081     1.079   183.6   86558.6 0.000E+00 0.000E+00
 382   1308.9   1308.9      0.0      0.0 0.191E-02 0.998E+00 0.590E-04 0.000E+00 0.000E+00    0.00     3.65     198.2   279.6   279.6     1.080     1.078   184.4   86528.0 0.000E+00 0.000E+00
 383   1311.8   1311.8      0.0      0.0 0.190E-02 0.998E+00 0.588E-04 0.000E+00 0.000E+00    0.00     3.63     199.2   279.6   279.6     1.080     1.078   185.2   86497.7 0.000E+00 0.000E+00
 384   1314.6   1314.6      0.0      0.0 0.190E-02 0.998E+00 0.587E-04 0.000E+00 0.000E+00    0.00     3.60     200.2   279.5   279.6     1.080     1.078   186.0   86467.6 0.000E+00 0.000E+00
 385   1317.5   1317.5      0.0      0.0 0.189E-02 0.998E+00 0.585E-04 0.000E+00 0.000E+00    0.00     3.58     201.2   279.5   279.6     1.080     1.077   186.7   86437.7 0.000E+00 0.000E+00
 386   1320.3   1320.3      0.0      0.0 0.189E-02 0.998E+00 0.584E-04 0.000E+00 0.000E+00    0.00     3.55     202.2   279.5   279.6     1.079     1.077   187.5   86408.0 0.000E+00 0.000E+00
 387   1323.1   1323.1      0.0      0.0 0.188E-02 0.998E+00 0.582E-04 0.000E+00 0.000E+00    0.00     3.53     203.2   279.5   279.6     1.079     1.077   188.3   86378.5 0.000E+00 0.000E+00
 388   1325.8   1325.8      0.0      0.0 0.188E-02 0.998E+00 0.581E-04 0.000E+00 0.000E+00    0.00     3.50     204.2   279.4   279.5     1.079     1.076   189.1   86349.3 0.000E+00 0.000E+00
 389   1328.6   1328.6      0.0      0.0 0.187E-02 0.998E+00 0.579E-04 0.000E+00 0.000E+00    0.00     3.48     205.2   279.4   279.5     1.079     1.076   189.9   86320.2 0.000E+00 0.000E+00
 390   1331.3   1331.3      0.0      0.0 0.187E-02 0.998E+00 0.578E-04 0.000E+00 0.000E+00    0.00     3.45     206.2   279.4   279.5     1.078     1.076   190.7   86291.4 0.000E+00 0.000E+00
 391   1334.0   1334.0      0.0      0.0 0.186E-02 0.998E+00 0.577E-04 0.000E+00 0.000E+00    0.00     3.42     207.3   279.4   279.5     1.078     1.076   191.5   86262.7 0.000E+00 0.000E+00
 392   1336.7   1336.7      0.0      0.0 0.186E-02 0.998E+00 0.575E-04 0.000E+00 0.000E+00    0.00     3.40     208.3   279.3   279.5     1.078     1.075   192.3   86234.3 0.000E+00 0.000E+00
 393   1339.4   1339.4      0.0      0.0 0.186E-02 0.998E+00 0.574E-04 0.000E+00 0.000E+00    0.00     3.37     209.4   279.3   279.4     1.077     1.075   193.1   86206.1 0.000E+00 0.000E+00
 394   1342.1   1342.1      0.0      0.0 0.185E-02 0.998E+00 0.573E-04 0.000E+00 0.000E+00    0.00     3.35     210.5   279.3   279.4     1.077     1.075   193.8   86178.1 0.000E+00 0.000E+00
 395   1344.7   1344.7      0.0      0.0 0.185E-02 0.998E+00 0.571E-04 0.000E+00 0.000E+00    0.00     3.32     211.6   279.2   279.4     1.077     1.074   194.6   86150.4 0.000E+00 0.000E+00
 396   1347.3   1347.3      0.0      0.0 0.184E-02 0.998E+00 0.570E-04 0.000E+00 0.000E+00    0.00     3.29     212.6   279.2   279.4     1.077     1.074   195.4   86122.8 0.000E+00 0.000E+00
 397   1349.9   1349.9      0.0      0.0 0.184E-02 0.998E+00 0.569E-04 0.000E+00 0.000E+00    0.00     3.27     213.7   279.2   279.4     1.076     1.074   196.2   86095.4 0.000E+00 0.000E+00
 398   1352.5   1352.5      0.0      0.0 0.184E-02 0.998E+00 0.568E-04 0.000E+00 0.000E+00    0.00     3.24     214.9   279.2   279.4     1.076     1.074   197.0   86068.3 0.000E+00 0.000E+00
 399   1355.0   1355.0      0.0      0.0 0.183E-02 0.998E+00 0.566E-04 0.000E+00 0.000E+00    0.00     3.22     216.0   279.1   279.3     1.076     1.073   197.8   86041.4 0.000E+00 0.000E+00
 400   1357.6   1357.6      0.0      0.0 0.183E-02 0.998E+00 0.565E-04 0.000E+00 0.000E+00    0.00     3.19     217.1   279.1   279.3     1.076     1.073   198.6   86014.7 0.000E+00 0.000E+00
 401   1360.1   1360.1      0.0      0.0 0.182E-02 0.998E+00 0.564E-04 0.000E+00 0.000E+00    0.00     3.16     218.3   279.1   279.3     1.075     1.073   199.4   85988.2 0.000E+00 0.000E+00
 402   1362.6   1362.6      0.0      0.0 0.182E-02 0.998E+00 0.563E-04 0.000E+00 0.000E+00    0.00     3.14     219.4   279.1   279.3     1.075     1.072   200.2   85961.9 0.000E+00 0.000E+00
 403   1365.1   1365.1      0.0      0.0 0.182E-02 0.998E+00 0.562E-04 0.000E+00 0.000E+00    0.00     3.11     220.6   279.1   279.3     1.075     1.072   201.0   85935.9 0.000E+00 0.000E+00
 404   1367.5   1367.5      0.0      0.0 0.181E-02 0.998E+00 0.561E-04 0.000E+00 0.000E+00    0.00     3.09     221.8   279.0   279.3     1.075     1.072   201.8   85910.0 0.000E+00 0.000E+00
 405   1370.0   1370.0      0.0      0.0 0.181E-02 0.998E+00 0.560E-04 0.000E+00 0.000E+00    0.00     3.06     223.0   279.0   279.2     1.075     1.072   202.6   85884.4 0.000E+00 0.000E+00
 406   1372.4   1372.4      0.0      0.0 0.181E-02 0.998E+00 0.559E-04 0.000E+00 0.000E+00    0.00     3.03     224.2   279.0   279.2     1.074     1.071   203.3   85859.0 0.000E+00 0.000E+00
 407   1374.8   1374.8      0.0      0.0 0.180E-02 0.998E+00 0.557E-04 0.000E+00 0.000E+00    0.00     3.01     225.4   279.0   279.2     1.074     1.071   204.1   85833.8 0.000E+00 0.000E+00
 408   1377.1   1377.1      0.0      0.0 0.180E-02 0.998E+00 0.556E-04 0.000E+00 0.000E+00    0.00     2.98     226.7   278.9   279.2     1.074     1.071   204.9   85808.9 0.000E+00 0.000E+00
 409   1379.5   1379.5      0.0      0.0 0.180E-02 0.998E+00 0.555E-04 0.000E+00 0.000E+00    0.00     2.95     227.9   278.9   279.2     1.074     1.071   205.7   85784.1 0.000E+00 0.000E+00
 410   1381.8   1381.8      0.0      0.0 0.179E-02 0.998E+00 0.554E-04 0.000E+00 0.000E+00    0.00     2.93     229.2   278.9   279.2     1.073     1.070   206.5   85759.6 0.000E+00 0.000E+00
 411   1384.2   1384.2      0.0      0.0 0.179E-02 0.998E+00 0.553E-04 0.000E+00 0.000E+00    0.00     2.90     230.5   278.9   279.2     1.073     1.070   207.3   85735.3 0.000E+00 0.000E+00
 412   1386.5   1386.5      0.0      0.0 0.179E-02 0.998E+00 0.552E-04 0.000E+00 0.000E+00    0.00     2.87     231.8   278.8   279.1     1.073     1.070   208.1   85711.2 0.000E+00 0.000E+00
 413   1388.7   1388.7      0.0      0.0 0.178E-02 0.998E+00 0.551E-04 0.000E+00 0.000E+00    0.00     2.85     233.1   278.8   279.1     1.073     1.070   208.9   85687.3 0.000E+00 0.000E+00
 414   1391.0   1391.0      0.0      0.0 0.178E-02 0.998E+00 0.550E-04 0.000E+00 0.000E+00    0.00     2.82     234.4   278.8   279.1     1.073     1.069   209.7   85663.6 0.000E+00 0.000E+00
 415   1393.2   1393.2      0.0      0.0 0.178E-02 0.998E+00 0.550E-04 0.000E+00 0.000E+00    0.00     2.79     235.8   278.8   279.1     1.072     1.069   210.5   85640.2 0.000E+00 0.000E+00
 416   1395.4   1395.4      0.0      0.0 0.177E-02 0.998E+00 0.549E-04 0.000E+00 0.000E+00    0.00     2.76     237.2   278.8   279.1     1.072     1.069   211.3   85617.0 0.000E+00 0.000E+00
 417   1397.6   1397.6      0.0      0.0 0.177E-02 0.998E+00 0.548E-04 0.000E+00 0.000E+00    0.00     2.74     238.6   278.7   279.1     1.072     1.069   212.1   85594.0 0.000E+00 0.000E+00
 418   1399.8   1399.8      0.0      0.0 0.177E-02 0.998E+00 0.547E-04 0.000E+00 0.000E+00    0.00     2.71     240.0   278.7   279.1     1.072     1.069   212.9   85571.2 0.000E+00 0.000E+00
 419   1401.9   1401.9      0.0      0.0 0.177E-02 0.998E+00 0.546E-04 0.000E+00 0.000E+00    0.00     2.68     241.4   278.7   279.0     1.071     1.068   213.7   85548.6 0.000E+00 0.000E+00
 420   1404.1   1404.1      0.0      0.0 0.176E-02 0.998E+00 0.545E-04 0.000E+00 0.000E+00    0.00     2.66     242.8   278.7   279.0     1.071     1.068   214.5   85526.3 0.000E+00 0.000E+00
 421   1406.2   1406.2      0.0      0.0 0.176E-02 0.998E+00 0.544E-04 0.000E+00 0.000E+00    0.00     2.63     244.3   278.7   279.0     1.071     1.068   215.3   85504.2 0.000E+00 0.000E+00
 422   1408.3   1408.3      0.0      0.0 0.176E-02 0.998E+00 0.543E-04 0.000E+00 0.000E+00    0.00     2.60     245.8   278.6   279.0     1.071     1.068   216.1   85482.3 0.000E+00 0.000E+00
 423   1410.4   1410.4      0.0      0.0 0.175E-02 0.998E+00 0.543E-04 0.000E+00 0.000E+00    0.00     2.57     247.3   278.6   279.0     1.071     1.067   216.9   85460.6 0.000E+00 0.000E+00
 424   1412.4   1412.4      0.0      0.0 0.175E-02 0.998E+00 0.542E-04 0.000E+00 0.000E+00    0.00     2.55     248.9   278.6   279.0     1.070     1.067   217.7   85439.1 0.000E+00 0.000E+00
 425   1414.4   1414.4      0.0      0.0 0.175E-02 0.998E+00 0.541E-04 0.000E+00 0.000E+00    0.00     2.52     250.4   278.6   279.0     1.070     1.067   218.5   85417.9 0.000E+00 0.000E+00
 426   1416.4   1416.4      0.0      0.0 0.175E-02 0.998E+00 0.540E-04 0.000E+00 0.000E+00    0.00     2.49     252.0   278.6   278.9     1.070     1.067   219.3   85396.9 0.000E+00 0.000E+00
 427   1418.4   1418.4      0.0      0.0 0.174E-02 0.998E+00 0.539E-04 0.000E+00 0.000E+00    0.00     2.46     253.6   278.5   278.9     1.070     1.067   220.1   85376.1 0.000E+00 0.000E+00
 428   1420.4   1420.4      0.0      0.0 0.174E-02 0.998E+00 0.539E-04 0.000E+00 0.000E+00    0.00     2.44     255.3   278.5   278.9     1.070     1.066   220.9   85355.6 0.000E+00 0.000E+00
 429   1422.3   1422.3      0.0      0.0 0.174E-02 0.998E+00 0.538E-04 0.000E+00 0.000E+00    0.00     2.41     257.0   278.5   278.9     1.069     1.066   221.7   85335.2 0.000E+00 0.000E+00
 430   1424.3   1424.3      0.0      0.0 0.174E-02 0.998E+00 0.537E-04 0.000E+00 0.000E+00    0.00     2.38     258.6   278.5   278.9     1.069     1.066   222.5   85315.1 0.000E+00 0.000E+00
 431   1426.2   1426.2      0.0      0.0 0.173E-02 0.998E+00 0.537E-04 0.000E+00 0.000E+00    0.00     2.35     260.4   278.5   278.9     1.069     1.066   223.3   85295.2 0.000E+00 0.000E+00
 432   1428.0   1428.0      0.0      0.0 0.173E-02 0.998E+00 0.536E-04 0.000E+00 0.000E+00    0.00     2.32     262.1   278.5   278.9     1.069     1.066   224.1   85275.6 0.000E+00 0.000E+00
 433   1429.9   1429.9      0.0      0.0 0.173E-02 0.998E+00 0.535E-04 0.000E+00 0.000E+00    0.00     2.30     263.9   278.4   278.9     1.069     1.065   224.9   85256.1 0.000E+00 0.000E+00
 434   1431.7   1431.7      0.0      0.0 0.173E-02 0.998E+00 0.534E-04 0.000E+00 0.000E+00    0.00     2.27     265.7   278.4   278.8     1.069     1.065   225.7   85236.9 0.000E+00 0.000E+00
 435   1433.6   1433.6      0.0      0.0 0.173E-02 0.998E+00 0.534E-04 0.000E+00 0.000E+00    0.00     2.24     267.6   278.4   278.8     1.068     1.065   226.5   85218.0 0.000E+00 0.000E+00
 436   1435.3   1435.3      0.0      0.0 0.172E-02 0.998E+00 0.533E-04 0.000E+00 0.000E+00    0.00     2.21     269.5   278.4   278.8     1.068     1.065   227.3   85199.2 0.000E+00 0.000E+00
 437   1437.1   1437.1      0.0      0.0 0.172E-02 0.998E+00 0.533E-04 0.000E+00 0.000E+00    0.00     2.18     271.4   278.4   278.8     1.068     1.065   228.1   85180.7 0.000E+00 0.000E+00
 438   1438.9   1438.9      0.0      0.0 0.172E-02 0.998E+00 0.532E-04 0.000E+00 0.000E+00    0.00     2.15     273.4   278.4   278.8     1.068     1.064   229.0   85162.4 0.000E+00 0.000E+00
 439   1440.6   1440.6      0.0      0.0 0.172E-02 0.998E+00 0.531E-04 0.000E+00 0.000E+00    0.00     2.13     275.4   278.3   278.8     1.068     1.064   229.8   85144.3 0.000E+00 0.000E+00
 440   1442.3   1442.3      0.0      0.0 0.172E-02 0.998E+00 0.531E-04 0.000E+00 0.000E+00    0.00     2.10     277.4   278.3   278.8     1.068     1.064   230.6   85126.5 0.000E+00 0.000E+00
 441   1444.0   1444.0      0.0      0.0 0.171E-02 0.998E+00 0.530E-04 0.000E+00 0.000E+00    0.00     2.07     279.5   278.3   278.8     1.067     1.064   231.4   85108.9 0.000E+00 0.000E+00
 442   1445.7   1445.7      0.0      0.0 0.171E-02 0.998E+00 0.530E-04 0.000E+00 0.000E+00    0.00     2.04     281.7   278.3   278.8     1.067     1.064   232.2   85091.5 0.000E+00 0.000E+00
 443   1447.3   1447.3      0.0      0.0 0.171E-02 0.998E+00 0.529E-04 0.000E+00 0.000E+00    0.00     2.01     283.8   278.3   278.7     1.067     1.064   233.0   85074.3 0.000E+00 0.000E+00
 444   1448.9   1448.9      0.0      0.0 0.171E-02 0.998E+00 0.529E-04 0.000E+00 0.000E+00    0.00     1.98     286.1   278.3   278.7     1.067     1.063   233.8   85057.4 0.000E+00 0.000E+00
 445   1450.5   1450.5      0.0      0.0 0.171E-02 0.998E+00 0.528E-04 0.000E+00 0.000E+00    0.00     1.95     288.3   278.2   278.7     1.067     1.063   234.6   85040.7 0.000E+00 0.000E+00
 446   1452.1   1452.1      0.0      0.0 0.171E-02 0.998E+00 0.527E-04 0.000E+00 0.000E+00    0.00     1.92     290.7   278.2   278.7     1.067     1.063   235.4   85024.3 0.000E+00 0.000E+00
 447   1453.7   1453.7      0.0      0.0 0.170E-02 0.998E+00 0.527E-04 0.000E+00 0.000E+00    0.00     1.89     293.1   278.2   278.7     1.066     1.063   236.3   85008.0 0.000E+00 0.000E+00
 448   1455.2   1455.2      0.0      0.0 0.170E-02 0.998E+00 0.526E-04 0.000E+00 0.000E+00    0.00     1.87     295.5   278.2   278.7     1.066     1.063   237.1   84992.0 0.000E+00 0.000E+00
 449   1456.7   1456.7      0.0      0.0 0.170E-02 0.998E+00 0.526E-04 0.000E+00 0.000E+00    0.00     1.84     298.0   278.2   278.7     1.066     1.063   237.9   84976.3 0.000E+00 0.000E+00
 450   1458.2   1458.2      0.0      0.0 0.170E-02 0.998E+00 0.526E-04 0.000E+00 0.000E+00    0.00     1.81     300.6   278.2   278.7     1.066     1.062   238.7   84960.7 0.000E+00 0.000E+00
 451   1459.7   1459.7      0.0      0.0 0.170E-02 0.998E+00 0.525E-04 0.000E+00 0.000E+00    0.00     1.78     303.2   278.2   278.7     1.066     1.062   239.5   84945.5 0.000E+00 0.000E+00
 452   1461.1   1461.1      0.0      0.0 0.170E-02 0.998E+00 0.525E-04 0.000E+00 0.000E+00    0.00     1.75     305.9   278.1   278.7     1.066     1.062   240.3   84930.4 0.000E+00 0.000E+00
 453   1462.5   1462.5      0.0      0.0 0.169E-02 0.998E+00 0.524E-04 0.000E+00 0.000E+00    0.00     1.72     308.7   278.1   278.6     1.066     1.062   241.2   84915.6 0.000E+00 0.000E+00
 454   1463.9   1463.9      0.0      0.0 0.169E-02 0.998E+00 0.524E-04 0.000E+00 0.000E+00    0.00     1.69     311.5   278.1   278.6     1.066     1.062   242.0   84901.0 0.000E+00 0.000E+00
 455   1465.3   1465.3      0.0      0.0 0.169E-02 0.998E+00 0.523E-04 0.000E+00 0.000E+00    0.00     1.66     314.5   278.1   278.6     1.065     1.062   242.8   84886.6 0.000E+00 0.000E+00
 456   1466.7   1466.7      0.0      0.0 0.169E-02 0.998E+00 0.523E-04 0.000E+00 0.000E+00    0.00     1.63     317.5   278.1   278.6     1.065     1.061   243.6   84872.5 0.000E+00 0.000E+00
 457   1468.0   1468.0      0.0      0.0 0.169E-02 0.998E+00 0.523E-04 0.000E+00 0.000E+00    0.00     1.60     320.6   278.1   278.6     1.065     1.061   244.5   84858.6 0.000E+00 0.000E+00
 458   1469.3   1469.3      0.0      0.0 0.169E-02 0.998E+00 0.522E-04 0.000E+00 0.000E+00    0.00     1.57     323.8   278.1   278.6     1.065     1.061   245.3   84845.0 0.000E+00 0.000E+00
 459   1470.6   1470.6      0.0      0.0 0.169E-02 0.998E+00 0.522E-04 0.000E+00 0.000E+00    0.00     1.54     327.1   278.1   278.6     1.065     1.061   246.1   84831.6 0.000E+00 0.000E+00
 460   1471.9   1471.9      0.0      0.0 0.169E-02 0.998E+00 0.521E-04 0.000E+00 0.000E+00    0.00     1.51     330.5   278.0   278.6     1.065     1.061   246.9   84818.5 0.000E+00 0.000E+00
 461   1473.1   1473.1      0.0      0.0 0.168E-02 0.998E+00 0.521E-04 0.000E+00 0.000E+00    0.00     1.48     334.0   278.0   278.6     1.065     1.061   247.8   84805.5 0.000E+00 0.000E+00
 462   1474.3   1474.3      0.0      0.0 0.168E-02 0.998E+00 0.521E-04 0.000E+00 0.000E+00    0.00     1.45     337.6   278.0   278.6     1.065     1.061   248.6   84792.9 0.000E+00 0.000E+00
 463   1475.5   1475.5      0.0      0.0 0.168E-02 0.998E+00 0.520E-04 0.000E+00 0.000E+00    0.00     1.42     341.4   278.0   278.6     1.064     1.061   249.4   84780.4 0.000E+00 0.000E+00
 464   1476.7   1476.7      0.0      0.0 0.168E-02 0.998E+00 0.520E-04 0.000E+00 0.000E+00    0.00     1.39     345.3   278.0   278.6     1.064     1.060   250.3   84768.2 0.000E+00 0.000E+00
 465   1477.8   1477.8      0.0      0.0 0.168E-02 0.998E+00 0.520E-04 0.000E+00 0.000E+00    0.00     1.36     349.3   278.0   278.5     1.064     1.060   251.1   84756.3 0.000E+00 0.000E+00
 466   1479.0   1479.0      0.0      0.0 0.168E-02 0.998E+00 0.519E-04 0.000E+00 0.000E+00    0.00     1.32     353.5   278.0   278.5     1.064     1.060   252.0   84744.6 0.000E+00 0.000E+00
 467   1480.1   1480.1      0.0      0.0 0.168E-02 0.998E+00 0.519E-04 0.000E+00 0.000E+00    0.00     1.29     357.8   278.0   278.5     1.064     1.060   252.8   84733.1 0.000E+00 0.000E+00
 468   1481.1   1481.1      0.0      0.0 0.168E-02 0.998E+00 0.519E-04 0.000E+00 0.000E+00    0.00     1.26     362.3   278.0   278.5     1.064     1.060   253.6   84721.9 0.000E+00 0.000E+00
 469   1482.2   1482.2      0.0      0.0 0.168E-02 0.998E+00 0.519E-04 0.000E+00 0.000E+00    0.00     1.23     367.0   277.9   278.5     1.064     1.060   254.5   84710.9 0.000E+00 0.000E+00
 470   1483.2   1483.2      0.0      0.0 0.168E-02 0.998E+00 0.518E-04 0.000E+00 0.000E+00    0.00     1.20     371.9   277.9   278.5     1.064     1.060   255.3   84700.2 0.000E+00 0.000E+00
 471   1484.2   1484.2      0.0      0.0 0.168E-02 0.998E+00 0.518E-04 0.000E+00 0.000E+00    0.00     1.17     377.0   277.9   278.5     1.064     1.060   256.2   84689.7 0.000E+00 0.000E+00
 472   1485.2   1485.2      0.0      0.0 0.167E-02 0.998E+00 0.518E-04 0.000E+00 0.000E+00    0.00     1.14     382.3   277.9   278.5     1.063     1.060   257.1   84679.5 0.000E+00 0.000E+00
 473   1486.2   1486.2      0.0      0.0 0.167E-02 0.998E+00 0.518E-04 0.000E+00 0.000E+00    0.00     1.10     387.9   277.9   278.5     1.063     1.059   257.9   84669.5 0.000E+00 0.000E+00
 474   1487.1   1487.1      0.0      0.0 0.167E-02 0.998E+00 0.517E-04 0.000E+00 0.000E+00    0.00     1.07     393.8   277.9   278.5     1.063     1.059   258.8   84659.8 0.000E+00 0.000E+00
 475   1488.0   1488.0      0.0      0.0 0.167E-02 0.998E+00 0.517E-04 0.000E+00 0.000E+00    0.00     1.04     399.9   277.9   278.5     1.063     1.059   259.6   84650.3 0.000E+00 0.000E+00
 476   1488.9   1488.9      0.0      0.0 0.167E-02 0.998E+00 0.517E-04 0.000E+00 0.000E+00    0.00     1.01     406.4   277.9   278.5     1.063     1.059   260.5   84641.1 0.000E+00 0.000E+00
 477   1489.8   1489.8      0.0      0.0 0.167E-02 0.998E+00 0.517E-04 0.000E+00 0.000E+00    0.00     0.97     413.2   277.9   278.5     1.063     1.059   261.4   84632.2 0.000E+00 0.000E+00
 478   1490.6   1490.6      0.0      0.0 0.167E-02 0.998E+00 0.517E-04 0.000E+00 0.000E+00    0.00     0.94     420.4   277.9   278.5     1.063     1.059   262.2   84623.5 0.000E+00 0.000E+00
 479   1491.4   1491.4      0.0      0.0 0.167E-02 0.998E+00 0.516E-04 0.000E+00 0.000E+00    0.00     0.91     428.1   277.9   278.5     1.063     1.059   263.1   84615.0 0.000E+00 0.000E+00
 480   1492.2   1492.2      0.0      0.0 0.167E-02 0.998E+00 0.516E-04 0.000E+00 0.000E+00    0.00     0.88     436.2   277.8   278.5     1.063     1.059   264.0   84606.8 0.000E+00 0.000E+00
 481   1493.0   1493.0      0.0      0.0 0.167E-02 0.998E+00 0.516E-04 0.000E+00 0.000E+00    0.00     0.84     444.8   277.8   278.4     1.063     1.059   264.9   84598.9 0.000E+00 0.000E+00
 482   1493.7   1493.7      0.0      0.0 0.167E-02 0.998E+00 0.516E-04 0.000E+00 0.000E+00    0.00     0.81     454.0   277.8   278.4     1.063     1.059   265.8   84591.2 0.000E+00 0.000E+00
 483   1494.4   1494.4      0.0      0.0 0.167E-02 0.998E+00 0.516E-04 0.000E+00 0.000E+00    0.00     0.78     463.9   277.8   278.4     1.063     1.059   266.7   84583.8 0.000E+00 0.000E+00
 484   1495.1   1495.1      0.0      0.0 0.167E-02 0.998E+00 0.516E-04 0.000E+00 0.000E+00    0.00     0.74     474.6   277.8   278.4     1.063     1.058   267.6   84576.7 0.000E+00 0.000E+00
 485   1495.8   1495.8      0.0      0.0 0.167E-02 0.998E+00 0.516E-04 0.000E+00 0.000E+00    0.00     0.71     486.1   277.8   278.4     1.062     1.058   268.5   84569.8 0.000E+00 0.000E+00
